1758646800000000,5.23800000,5.26200000,4.97000000,5.03400000,1257635.84000000,1758650399999999,6425181.35552000,28572,617816.55000000,3157940.84193000,0
1758650400000000,5.03500000,5.43900000,5.02500000,5.35900000,981890.37000000,1758653999999999,5152026.52351000,30581,483932.87000000,2539255.06880000,0
1758654000000000,5.35500000,5.64600000,5.34000000,5.42700000,1656903.69000000,1758657599999999,9075131.72444000,40380,768636.46000000,4214504.48310000,0
1758657600000000,5.42700000,5.47800000,5.30600000,5.36700000,664987.18000000,1758661199999999,3596150.00039000,21456,300412.72000000,1624949.26663000,0
1758661200000000,5.36400000,5.37400000,5.19800000,5.28400000,595175.55000000,1758664799999999,3139750.33200000,17977,276011.42000000,1456369.69406000,0
1758664800000000,5.28400000,5.57900000,5.27700000,5.47500000,848941.68000000,1758668399999999,4640223.90482000,38798,437093.87000000,2387638.49706000,0
1758668400000000,5.47600000,6.04100000,5.43200000,5.81500000,3207341.21000000,1758671999999999,18381198.17759000,92959,1537398.92000000,8806982.36679000,0
1758672000000000,5.82000000,5.89500000,5.43700000,5.62200000,1470871.87000000,1758675599999999,8268873.43505000,45013,713608.65000000,4012629.26988000,0
1758675600000000,5.62200000,5.63200000,5.31800000,5.44400000,865168.21000000,1758679199999999,4761548.33049000,26026,424179.38000000,2331542.39087000,0
1758679200000000,5.44100000,5.69500000,5.29700000,5.54300000,1042226.52000000,1758682799999999,5705927.16177000,28023,525958.13000000,2882333.13101000,0
1758682800000000,5.54200000,5.58200000,5.32200000,5.34900000,792033.55000000,1758686399999999,4308677.61657000,24304,353939.17000000,1923925.31798000,0
1758686400000000,5.34700000,5.34700000,5.10100000,5.30900000,962558.12000000,1758689999999999,5034076.13781000,27972,435901.69000000,2282655.59827000,0
1758690000000000,5.30800000,5.50300000,5.28900000,5.43200000,810049.62000000,1758693599999999,4386897.78425000,24496,367397.47000000,1989916.44194000,0
1758693600000000,5.43200000,5.56700000,5.40200000,5.49000000,1258382.80000000,1758697199999999,6898610.72407000,26788,632891.52000000,3471702.92869000,0
1758697200000000,5.48500000,5.56800000,5.45500000,5.49000000,978197.84000000,1758700799999999,5388351.86606000,26222,467131.57000000,2573461.48584000,0
1758700800000000,5.48800000,5.51300000,5.21900000,5.28500000,1048959.97000000,1758704399999999,5618134.83546000,22335,402800.32000000,2159806.34643000,0
1758704400000000,5.28500000,5.31400000,5.18800000,5.20400000,912259.05000000,1758707999999999,4783334.43611000,22093,360866.71000000,1893030.10082000,0
1758708000000000,5.20300000,5.22200000,5.01400000,5.04000000,1259933.91000000,1758711599999999,6454694.07830000,28191,494655.46000000,2533066.46837000,0
1758711600000000,5.04000000,5.09200000,4.86100000,4.95300000,1168263.08000000,1758715199999999,5820817.74029000,26207,536960.41000000,2675210.70015000,0
1758715200000000,4.95200000,4.97700000,4.86800000,4.92000000,617698.62000000,1758718799999999,3034410.86973000,16950,311778.17000000,1531645.45423000,0
1758718800000000,4.92100000,5.04300000,4.91700000,5.00900000,1662707.90000000,1758722399999999,8293987.44552000,33399,578545.17000000,2884475.58921000,0
1758722400000000,5.00900000,5.11400000,4.91300000,4.92700000,1730679.81000000,1758725999999999,8708646.95949000,28461,511934.11000000,2574987.02048000,0
